,season,game_id,team_alias,team_game_score,w/l_ratio
810,2013,409,ARK,72.0,W
811,2013,409,SAV,43.0,L
812,2013,410,IND,90.0,W
813,2013,410,STON,74.0,L
814,2013,411,CREI,88.0,W
815,2013,411,PROV,73.0,L
816,2013,412,COOK,63.0,L
817,2013,412,UCF,83.0,W
818,2013,413,CONN,71.0,L
819,2013,413,HOU,75.0,W
820,2013,414,MSU,82.0,W
821,2013,414,PORT,67.0,L
822,2013,415,DAY,60.0,W
823,2013,415,OSU,59.0,L
824,2013,416,BALL,69.0,L
825,2013,416,UTAH,88.0,W
826,2013,417,PROV,61.0,L
827,2013,417,VILL,91.0,W
828,2013,418,JAC,64.0,L
829,2013,418,UCF,104.0,W
830,2013,419,ND,61.0,L
831,2013,419,UNC,63.0,W
832,2013,420,PROV,81.0,W
833,2013,420,XAV,72.0,L
834,2013,421,CLEM,62.0,L
835,2013,421,DUKE,63.0,W
836,2013,422,TNST,71.0,L
837,2013,422,WICH,85.0,W
838,2013,423,FLA,56.0,W
839,2013,423,TENN,49.0,L
840,2013,424,CIN,61.0,W
841,2013,424,USF,54.0,L
842,2013,425,PITT,84.0,W
843,2013,425,WAKE,55.0,L
844,2013,426,MARQ,35.0,L
845,2013,426,OSU,52.0,W
846,2013,427,HOF,69.0,L
847,2013,427,LOU,97.0,W
848,2013,428,MIZZ,80.0,W
849,2013,428,WVU,71.0,L
850,2013,429,ARPB,61.0,L
851,2013,429,IOWA,86.0,W
852,2013,430,NCST,80.0,L
853,2013,430,SLU,83.0,W
854,2013,431,MICH,70.0,W
855,2013,431,OSU,60.0,L
856,2013,432,BC,78.0,L
857,2013,432,PROV,82.0,W
858,2013,433,BC,68.0,L
859,2013,433,NCST,78.0,W
860,2013,434,BUT,63.0,L
861,2013,434,CREI,68.0,W
862,2013,435,GAST,80.0,L
863,2013,435,VAN,86.0,W
864,2013,436,GT,45.0,L
865,2013,436,UVA,64.0,W
866,2013,437,CAL,92.0,W
867,2013,437,NEV,84.0,L
868,2013,438,LBSU,59.0,L
869,2013,438,MIZZ,69.0,W
870,2013,439,MSU,85.0,W
871,2013,439,NW,70.0,L
872,2013,440,LSU,61.0,W
873,2013,440,ULM,54.0,L
874,2013,441,DUKE,75.0,W
875,2013,441,NCST,67.0,L
876,2013,442,MICH,55.0,L
877,2013,442,MSU,69.0,W
878,2013,443,ODU,60.0,L
879,2013,443,WVU,78.0,W
880,2013,444,FLA,72.0,W
881,2013,444,SCAR,46.0,L
882,2013,445,ALCN,58.0,L
883,2013,445,HOU,89.0,W
884,2013,446,HOU,65.0,L
885,2013,446,LOU,94.0,W
886,2013,447,FLA,67.0,W
887,2013,447,TENN,41.0,L
888,2013,448,KSU,73.0,L
889,2013,448,OKLA,86.0,W
890,2013,449,CIN,68.0,W
891,2013,449,NCST,57.0,L
892,2013,450,OAK,60.0,L
893,2013,450,UCLA,91.0,W
894,2013,451,MOSU,69.0,L
895,2013,451,WICH,72.0,W
896,2013,452,CAL,75.0,W
897,2013,452,SUU,47.0,L
898,2013,453,MISS,111.0,W
899,2013,453,MVSU,82.0,L
900,2013,454,HAW,80.0,L
901,2013,454,MIZZ,92.0,W
902,2013,455,MIA,45.0,L
903,2013,455,VT,52.0,W
904,2013,456,ORST,66.0,W
905,2013,456,WSU,55.0,L
906,2013,457,PITT,91.0,W
907,2013,457,YSU,73.0,L
908,2013,458,GONZ,69.0,W
909,2013,458,SF,41.0,L
910,2013,459,MISS,63.0,W
911,2013,459,VAN,52.0,L
912,2013,460,ARPB,59.0,L
913,2013,460,AUB,91.0,W
914,2013,461,ALA,66.0,L
915,2013,461,SCAR,67.0,W
916,2013,462,AUB,61.0,L
917,2013,462,FLA,68.0,W
918,2013,463,ASU,78.0,L
919,2013,463,ORE,85.0,W
920,2013,464,OSU,59.0,W
921,2013,464,WIS,58.0,L
922,2013,465,IND,60.0,L
923,2013,465,MINN,66.0,W
924,2013,466,GT,88.0,W
925,2013,466,PRE,57.0,L
926,2013,467,DUKE,83.0,W
927,2013,467,WAKE,63.0,L
928,2013,468,COLO,74.0,L
929,2013,468,UCLA,92.0,W
930,2013,469,IND,72.0,L
931,2013,469,ND,79.0,W
932,2013,470,COLG,55.0,L
933,2013,470,GTWN,61.0,W
934,2013,471,USC,63.0,L
935,2013,471,WAKE,77.0,W
936,2013,472,CLEM,73.0,W
937,2013,472,NCST,56.0,L
938,2013,473,SCAR,80.0,W
939,2013,473,TXAM,52.0,L
940,2013,474,CSU,61.0,L
941,2013,474,GONZ,93.0,W
942,2013,475,KSU,72.0,W
943,2013,475,TROY,43.0,L
944,2013,476,NDSU,62.0,L
945,2013,476,OSU,79.0,W
946,2013,477,COLO,100.0,W
947,2013,477,ORE,91.0,L
948,2013,478,MIA,52.0,L
949,2013,478,SYR,64.0,W
950,2013,479,APP,77.0,L
951,2013,479,NCST,98.0,W
952,2013,480,ARIZ,87.0,W
953,2013,480,URI,59.0,L
954,2013,481,NEB,63.0,W
955,2013,481,NIU,58.0,L
956,2013,482,PSU,79.0,W
957,2013,482,PUR,68.0,L
958,2013,483,NCST,66.0,W
959,2013,483,SYR,63.0,L
960,2013,484,LOU,84.0,W
961,2013,484,SMU,71.0,L
962,2013,485,ASU,78.0,W
963,2013,485,DEP,56.0,L
964,2013,486,SAC,50.0,L
965,2013,486,UCLA,86.0,W
966,2013,487,KSU,65.0,W
967,2013,487,TCU,47.0,L
968,2013,488,TLSA,54.0,L
969,2013,488,WICH,77.0,W
970,2013,489,VILL,77.0,W
971,2013,489,XAV,70.0,L
972,2013,491,HOW,52.0,L
973,2013,491,PITT,84.0,W
974,2013,492,CAL,81.0,L
975,2013,492,SYR,92.0,W
976,2013,493,RICH,72.0,L
977,2013,493,UNC,82.0,W
978,2013,494,MORG,50.0,L
979,2013,494,OSU,89.0,W
980,2013,495,FGCU,66.0,L
981,2013,495,USF,68.0,W
982,2013,496,FSU,81.0,W
983,2013,496,GT,71.0,L
984,2013,497,NCST,55.0,L
985,2013,497,SYR,56.0,W
986,2013,498,DAY,75.0,L
987,2013,498,ILST,81.0,W
988,2013,499,ARK,99.0,W
989,2013,499,SIUE,65.0,L
990,2013,500,TENN,87.0,W
991,2013,500,UVA,52.0,L
992,2013,501,ME,70.0,L
993,2013,501,PROV,94.0,W
994,2013,502,TTU,94.0,W
995,2013,502,UTSA,64.0,L
996,2013,503,HOU,64.0,L
997,2013,503,TTU,76.0,W
998,2013,504,AC,41.0,L
999,2013,504,IOWA,103.0,W
1000,2013,505,HALL,66.0,L
1001,2013,505,MARQ,67.0,W
1002,2013,506,UK,77.0,L
1003,2013,506,UNC,82.0,W
1004,2013,507,ORE,93.0,W
1005,2013,507,ORST,83.0,L
1006,2013,508,FAU,75.0,W
1007,2013,508,UCF,64.0,L
1008,2013,509,HOU,68.0,L
1009,2013,509,SJSU,72.0,W
1010,2013,510,ASU,74.0,W
1011,2013,510,UCI,61.0,L
1012,2013,511,TULN,60.0,L
1013,2013,511,WASH,73.0,W
1014,2013,512,GTWN,67.0,L
1015,2013,512,HALL,82.0,W
1016,2013,513,BUT,68.0,L
1017,2013,513,LSU,70.0,W
1018,2013,514,BRWN,69.0,L
1019,2013,514,PROV,73.0,W
1020,2013,515,IOWA,98.0,W
1021,2013,515,ND,93.0,L
1022,2013,516,CAL,90.0,W
1023,2013,516,FUR,60.0,L
1024,2013,517,AMCC,56.0,L
1025,2013,517,OKLA,78.0,W
1026,2013,518,ARIZ,65.0,W
1027,2013,518,UTAH,56.0,L
1028,2013,519,UNI,53.0,L
1029,2013,519,WICH,67.0,W
1030,2013,520,BAY,76.0,W
1031,2013,520,TCU,68.0,L
1032,2013,521,BC,70.0,L
1033,2013,521,CONN,72.0,W
1034,2013,522,MCNS,60.0,L
1035,2013,522,TXAM,73.0,W
1036,2013,523,ORE,88.0,W
1037,2013,523,ORST,74.0,L
1038,2013,524,PRIN,81.0,W
1039,2013,524,PSU,79.0,L
1040,2013,525,MIZZ,63.0,L
1041,2013,525,USM,71.0,W
1042,2013,526,DAY,83.0,W
1043,2013,526,MISS,80.0,L
1044,2013,527,TEM,87.0,W
1045,2013,527,UAB,66.0,L
1046,2013,528,CHS,53.0,L
1047,2013,528,ILL,77.0,W
1048,2013,529,WAKE,53.0,L
1049,2013,529,XAV,68.0,W
1050,2013,530,BAY,76.0,W
1051,2013,530,KSU,74.0,L
1052,2013,531,HOU,77.0,W
1053,2013,531,RUTG,55.0,L
1054,2013,532,CONN,82.0,W
1055,2013,532,EWU,65.0,L
1056,2013,533,OKLA,60.0,L
1057,2013,533,TTU,68.0,W
1058,2013,534,MIZZ,57.0,W
1059,2013,534,TXAM,56.0,L
1060,2013,535,HOU,77.0,W
1061,2013,535,MEM,68.0,L
1062,2013,536,MSU,96.0,W
1063,2013,536,VT,77.0,L
1064,2013,537,SIU,67.0,L
1065,2013,537,WICH,78.0,W
1066,2013,538,SDSU,90.0,W
1067,2013,538,SJSU,64.0,L
1068,2013,539,SYR,78.0,W
1069,2013,539,VILL,62.0,L
1070,2013,540,TEM,86.0,W
1071,2013,540,UCF,78.0,L
1072,2013,541,SCAR,44.0,L
1073,2013,541,TENN,59.0,W
1074,2013,542,LSU,81.0,W
1075,2013,542,VAN,58.0,L
1076,2013,543,SDSU,70.0,W
1077,2013,543,WASH,63.0,L
1078,2013,544,KU,65.0,L
1079,2013,544,OKST,72.0,W
1080,2013,545,MD,83.0,L
1081,2013,545,ORST,90.0,W
1082,2013,546,MSM,65.0,L
1083,2013,546,MSU,98.0,W
1084,2013,547,BC,60.0,L
1085,2013,547,CLEM,62.0,W
1086,2013,548,MSST,82.0,W
1087,2013,548,VAN,68.0,L
1088,2013,549,ND,55.0,L
1089,2013,549,SYR,61.0,W
1090,2013,550,KSU,71.0,L
1091,2013,550,WVU,81.0,W
1092,2013,551,MISS,91.0,W
1093,2013,551,MIZZ,88.0,L
1094,2013,552,BUT,89.0,W
1095,2013,552,LAM,58.0,L
1096,2013,553,KSU,72.0,W
1097,2013,553,OKLA,66.0,L
1098,2013,554,MEM,69.0,W
1099,2013,554,UCF,59.0,L
1100,2013,555,ARIZ,74.0,W
1101,2013,555,ORST,69.0,L
1102,2013,556,M-OH,51.0,L
1103,2013,556,XAV,77.0,W
1104,2013,557,GASO,68.0,L
1105,2013,557,WVU,101.0,W
1106,2013,558,NEB,76.0,W
1107,2013,558,PUR,57.0,L
1108,2013,559,FRES,60.0,L
1109,2013,559,SDSU,68.0,W
1110,2013,560,MINN,79.0,W
1111,2013,560,WOF,57.0,L
1112,2013,561,PENN,54.0,L
1113,2013,561,VILL,77.0,W
1114,2013,562,NEB,80.0,W
1115,2013,562,PSU,67.0,L
1116,2013,563,KSU,71.0,W
1117,2013,563,LBSU,58.0,L
1118,2013,564,UND,85.0,L
1119,2013,564,WIS,103.0,W
1120,2013,565,EIU,55.0,L
1121,2013,565,PUR,83.0,W
1122,2013,566,ARIZ,84.0,W
1123,2013,566,GONZ,61.0,L
1124,2013,567,BUT,79.0,W
1125,2013,567,DEP,46.0,L
1126,2013,568,BUT,52.0,L
1127,2013,568,SJU,69.0,W
1128,2013,569,LOU,90.0,W
1129,2013,569,UCF,65.0,L
1130,2013,570,BEL,68.0,L
1131,2013,570,CLEM,73.0,W
1132,2013,571,HAMP,40.0,L
1133,2013,571,UVA,69.0,W
1134,2013,572,DEP,59.0,L
1135,2013,572,GTWN,71.0,W
1136,2013,573,PITT,71.0,L
1137,2013,573,UNC,75.0,W
1138,2013,574,CLEM,59.0,L
1139,2013,574,SMU,65.0,W
1140,2013,575,SDSU,75.0,W
1141,2013,575,SJSU,50.0,L
1142,2013,576,PROV,76.0,W
1143,2013,576,YALE,74.0,L
1144,2013,577,BSU,80.0,W
1145,2013,577,SCAR,54.0,L
1146,2013,578,DEP,64.0,L
1147,2013,578,SJU,72.0,W
1148,2013,579,LSU,89.0,W
1149,2013,579,SELA,66.0,L
1150,2013,580,MSST,63.0,L
1151,2013,580,UK,85.0,W
1152,2013,581,PROV,77.0,L
1153,2013,581,UNC,79.0,W
1154,2013,582,ILL,86.0,W
1155,2013,582,JVST,62.0,L
1156,2013,583,MSU,67.0,W
1157,2013,583,NW,51.0,L
1158,2013,584,ARIZ,68.0,W
1159,2013,584,WEB,59.0,L
1160,2013,585,BAY,66.0,W
1161,2013,585,SCAR,64.0,L
1162,2013,586,HOU,68.0,W
1163,2013,586,SMU,64.0,L
1164,2013,587,MARQ,90.0,L
1165,2013,587,SJU,91.0,W
1166,2013,588,MSU,79.0,W
1167,2013,588,PSU,63.0,L
1168,2013,589,AUB,79.0,W
1169,2013,589,SCAR,74.0,L
1170,2013,590,HOU,83.0,L
1171,2013,590,UCF,104.0,W
1172,2013,591,ALA,74.0,L
1173,2013,591,XAV,77.0,W
1174,2013,592,ASU,90.0,W
1175,2013,592,M-OH,54.0,L
1176,2013,593,SLU,57.0,L
1177,2013,593,WIS,63.0,W
1178,2013,594,ORST,76.0,W
1179,2013,594,USC,75.0,L
1180,2013,595,TEM,76.0,L
1181,2013,595,UCF,78.0,W
1182,2013,596,FLA,77.0,W
1183,2013,596,MEM,75.0,L
1184,2013,597,ILL,74.0,L
1185,2013,597,IOWA,81.0,W
1186,2013,598,GTWN,84.0,W
1187,2013,598,VCU,80.0,L
1188,2013,599,DEL,80.0,L
1189,2013,599,VILL,84.0,W
1190,2013,600,MASSL,42.0,L
1191,2013,600,MICH,69.0,W
1192,2013,601,KU,90.0,W
1193,2013,601,OKLA,83.0,L
1194,2013,602,BGSU,64.0,L
1195,2013,602,WIS,88.0,W
1196,2013,603,BUT,64.0,W
1197,2013,603,HALL,57.0,L
1198,2013,604,BAY,70.0,W
1199,2013,604,OKST,64.0,L
1200,2013,605,GT,74.0,W
1201,2013,605,ND,69.0,L
1202,2013,606,CONN,60.0,W
1203,2013,606,UK,54.0,L
1204,2013,607,CIN,47.0,L
1205,2013,607,XAV,64.0,W
1206,2013,608,COLO,54.0,L
1207,2013,608,WASH,71.0,W
1208,2013,609,KSU,74.0,W
1209,2013,609,TEX,57.0,L
1210,2013,611,CLEM,72.0,W
1211,2013,611,DUKE,59.0,L
1212,2013,612,AFA,56.0,L
1213,2013,612,SDSU,64.0,W
1214,2013,613,FRES,67.0,L
1215,2013,613,SDSU,82.0,W
1216,2013,614,DAY,56.0,W
1217,2013,614,DSU,46.0,L
1218,2013,615,NCST,69.0,W
1219,2013,615,NW,48.0,L
1220,2013,616,HOU,76.0,W
1221,2013,616,TXST,70.0,L
1222,2013,617,ISU,85.0,W
1223,2013,617,TEX,76.0,L
1224,2013,618,NW,60.0,L
1225,2013,618,OSU,76.0,W
1226,2013,619,CIN,50.0,W
1227,2013,619,USF,45.0,L
1228,2013,620,RICE,44.0,L
1229,2013,620,TEX,66.0,W
1230,2013,621,FSU,77.0,W
1231,2013,621,JVST,53.0,L
1232,2013,622,CHAT,65.0,L
1233,2013,622,UCLA,106.0,W
1234,2013,623,FSU,50.0,L
1235,2013,623,UVA,62.0,W
1236,2013,624,MICH,72.0,L
1237,2013,624,UK,75.0,W
1238,2013,625,IND,81.0,W
1239,2013,625,OAK,54.0,L
1240,2013,626,DUKE,97.0,W
1241,2013,626,FAU,64.0,L
1242,2013,627,COPP,78.0,W
1243,2013,627,ORST,73.0,L
1244,2013,628,COR,67.0,L
1245,2013,628,ND,101.0,W
1246,2013,629,IOWA,83.0,W
1247,2013,629,PUR,76.0,L
1248,2013,630,DEP,81.0,W
1249,2013,630,FAU,70.0,L
1250,2013,631,CONN,75.0,W
1251,2013,631,UCF,55.0,L
1252,2013,632,EVAN,67.0,L
1253,2013,632,WICH,81.0,W
1254,2013,633,GTWN,72.0,L
1255,2013,633,MARQ,80.0,W
1256,2013,634,ND,69.0,L
1257,2013,634,NDSU,73.0,W
1258,2013,635,BEL,83.0,W
1259,2013,635,UNC,80.0,L
1260,2013,636,BSU,65.0,L
1261,2013,636,SDSU,67.0,W
1262,2013,637,BC,59.0,L
1263,2013,637,PITT,66.0,W
1264,2013,638,VT,87.0,W
1265,2013,638,WVU,82.0,L
1266,2013,639,IOWA,65.0,L
1267,2013,639,TENN,78.0,W
1268,2013,640,KSU,52.0,W
1269,2013,640,LBSU,38.0,L
1270,2013,641,ARIZ,73.0,W
1271,2013,641,USC,53.0,L
1272,2013,642,GONZ,74.0,W
1273,2013,642,SCU,60.0,L
1274,2013,643,UCD,60.0,L
1275,2013,643,UTAH,94.0,W
1276,2013,644,MISS,64.0,L
1277,2013,644,UK,80.0,W
1278,2013,645,UCLA,91.0,W
1279,2013,645,WASH,82.0,L
1280,2013,646,AUB,56.0,L
1281,2013,646,SCAR,74.0,W
1282,2013,647,SDSU,59.0,W
1283,2013,647,UNLV,51.0,L
1284,2013,648,UNI,73.0,L
1285,2013,648,WICH,82.0,W
1286,2013,649,MORG,66.0,L
1287,2013,649,VAN,75.0,W
1288,2013,650,UGA,65.0,W
1289,2013,650,WCU,63.0,L
1290,2013,651,CIN,55.0,L
1291,2013,651,SMU,76.0,W
1292,2013,652,ISU,73.0,L
1293,2013,652,KSU,80.0,W
1294,2013,653,CLEM,77.0,W
1295,2013,653,MD,73.0,L
1296,2013,654,MARQ,65.0,L
1297,2013,654,XAV,68.0,W
1298,2013,655,MRST,48.0,L
1299,2013,655,PROV,93.0,W
1300,2013,656,FSU,89.0,W
1301,2013,656,UTM,61.0,L
1302,2013,657,GMU,66.0,L
1303,2013,657,OKLA,81.0,W
1304,2013,658,OSU,78.0,W
1305,2013,658,PUR,69.0,L
1306,2013,659,GTWN,77.0,W
1307,2013,659,WVU,65.0,L
1308,2013,660,BC,67.0,L
1309,2013,660,PUR,88.0,W
1310,2013,661,OSU,65.0,W
1311,2013,661,WYO,50.0,L
1312,2013,662,MEM,87.0,W
1313,2013,662,SIE,60.0,L
1314,2013,663,STAN,60.0,L
1315,2013,663,WASH,64.0,W
1316,2013,664,SDSU,51.0,W
1317,2013,664,UNM,48.0,L
1318,2013,665,MISS,65.0,W
1319,2013,665,VAN,62.0,L
1320,2013,666,BGSU,61.0,L
1321,2013,666,USF,75.0,W
1322,2013,667,RUTG,56.0,L
1323,2013,667,SMU,70.0,W
1324,2013,668,DREX,67.0,L
1325,2013,668,UCLA,72.0,W
1326,2013,669,LONG,47.0,L
1327,2013,669,SJU,65.0,W
1328,2013,670,ISU,77.0,L
1329,2013,670,WVU,102.0,W
1330,2013,671,DUQ,67.0,L
1331,2013,671,PITT,84.0,W
1332,2013,672,RUTG,74.0,W
1333,2013,672,USF,73.0,L
1334,2013,673,UGA,72.0,W
1335,2013,673,WOF,52.0,L
1336,2013,674,USC,71.0,L
1337,2013,674,UTAH,79.0,W
1338,2013,675,MOSU,63.0,L
1339,2013,675,UVA,83.0,W
1340,2013,676,ALA,47.0,L
1341,2013,676,MIZZ,68.0,W
1342,2013,677,NDSU,44.0,L
1343,2013,677,SDSU,63.0,W
1344,2013,678,BC,73.0,L
1345,2013,678,MASS,86.0,W
1346,2013,679,MSU,72.0,W
1347,2013,679,OSU,68.0,L
1348,2013,680,UCLA,55.0,L
1349,2013,680,WSU,73.0,W
1350,2013,681,TCU,49.0,L
1351,2013,681,TTU,60.0,W
1352,2013,682,DUQ,83.0,L
1353,2013,682,WVU,96.0,W
1354,2013,683,LSU,92.0,W
1355,2013,683,MSST,81.0,L
1356,2013,684,ORE,87.0,W
1357,2013,684,UCLA,83.0,L
1358,2013,685,FUR,54.0,L
1359,2013,685,VT,75.0,W
1360,2013,686,NCCU,82.0,W
1361,2013,686,NCST,72.0,L
1362,2013,687,UVA,74.0,W
1363,2013,687,WAKE,51.0,L
1364,2013,688,ISU,85.0,W
1365,2013,688,OKST,81.0,L
1366,2013,689,MSU,54.0,W
1367,2013,689,NW,40.0,L
1368,2013,690,DEP,57.0,W
1369,2013,690,NW,56.0,L
1370,2013,691,MSST,66.0,L
1371,2013,691,UNLV,82.0,W
1372,2013,692,BAY,81.0,W
1373,2013,692,SOU,56.0,L
1374,2013,693,BRY,48.0,L
1375,2013,693,OSU,86.0,W
1376,2013,694,HOW,64.0,L
1377,2013,694,UCF,79.0,W
1378,2013,695,DAV,77.0,L
1379,2013,695,DUKE,111.0,W
1380,2013,696,FLA,79.0,W
1381,2013,696,UCLA,68.0,L
1382,2013,697,SCAR,65.0,W
1383,2013,697,VAN,59.0,L
1384,2013,698,IOWA,76.0,W
1385,2013,698,NW,50.0,L
1386,2013,699,CREI,68.0,L
1387,2013,699,PROV,81.0,W
1388,2013,700,MINN,80.0,W
1389,2013,700,UNO,65.0,L
1390,2013,701,CONN,95.0,W
1391,2013,701,ME,68.0,L
1392,2013,702,FSU,76.0,W
1393,2013,702,ND,74.0,L
1394,2013,703,IOWA,67.0,L
1395,2013,703,MICH,75.0,W
1396,2013,704,CHSO,93.0,L
1397,2013,704,UNM,109.0,W
1398,2013,705,INST,48.0,L
1399,2013,705,WICH,68.0,W
1400,2013,706,UCF,81.0,W
1401,2013,706,USF,79.0,L
1402,2013,707,DEP,78.0,W
1403,2013,707,HBU,58.0,L
1404,2013,708,BUT,85.0,W
1405,2013,708,VAN,77.0,L
1406,2013,709,ORST,69.0,L
1407,2013,709,UCLA,74.0,W
1408,2013,710,MIZZ,45.0,L
1409,2013,710,TENN,72.0,W
1410,2013,711,GT,58.0,L
1411,2013,711,SJU,69.0,W
1412,2013,712,CAL,77.0,W
1413,2013,712,DEN,50.0,L
1414,2013,713,MSU,67.0,W
1415,2013,713,OAK,63.0,L
1416,2013,715,CAL,69.0,W
1417,2013,715,STAN,62.0,L
1418,2013,716,CONN,59.0,W
1419,2013,716,IND,58.0,L
1420,2013,717,CARK,54.0,L
1421,2013,717,KSU,87.0,W
1422,2013,718,LOU,84.0,L
1423,2013,718,UNC,93.0,W
1424,2013,719,DEP,62.0,L
1425,2013,719,VILL,88.0,W
1426,2013,720,USC,84.0,W
1427,2013,720,XAV,78.0,L
1428,2013,721,ILL,74.0,W
1429,2013,721,UIC,60.0,L
1430,2013,722,FGCU,53.0,L
1431,2013,722,MSST,66.0,W
1432,2013,723,MASS,62.0,L
1433,2013,723,SLU,64.0,W
1434,2013,724,ARIZ,60.0,W
1435,2013,724,STAN,57.0,L
1436,2013,725,FSU,75.0,L
1437,2013,725,UNC,81.0,W
1438,2013,726,GT,76.0,W
1439,2013,726,MVSU,59.0,L
1440,2013,727,SMC,70.0,W
1441,2013,727,UTAH,58.0,L
1442,2013,728,ALA,67.0,L
1443,2013,728,WICH,72.0,W
1444,2013,729,IND,90.0,W
1445,2013,729,KENN,66.0,L
1446,2013,730,STAN,74.0,W
1447,2013,730,WSU,63.0,L
1448,2013,731,DUKE,69.0,W
1449,2013,731,UVA,65.0,L
1450,2013,732,CONN,61.0,L
1451,2013,732,LOU,71.0,W
1452,2013,733,KSU,60.0,W
1453,2013,733,TTU,56.0,L
1454,2013,734,ARK,81.0,L
1455,2013,734,GONZ,91.0,W
1456,2013,735,COLO,59.0,W
1457,2013,735,STAN,56.0,L
1458,2013,736,NMSU,69.0,L
1459,2013,736,SDSU,73.0,W
1460,2013,737,JOES,62.0,L
1461,2013,737,MASS,66.0,W
1462,2013,738,BAY,72.0,L
1463,2013,738,TTU,82.0,W
1464,2013,739,SLU,65.0,L
1465,2013,739,WICH,70.0,W
1466,2013,740,SYR,67.0,W
1467,2013,740,WAKE,57.0,L
1468,2013,741,MIZZ,79.0,L
1469,2013,741,UK,84.0,W
1470,2013,742,SYR,77.0,W
1471,2013,742,WMU,53.0,L
1472,2013,743,SDSU,60.0,W
1473,2013,743,USU,45.0,L
1474,2013,744,SLU,56.0,L
1475,2013,744,VCU,67.0,W
1476,2013,745,VT,77.0,L
1477,2013,745,WAKE,83.0,W
1478,2013,746,EIU,55.0,L
1479,2013,746,NW,72.0,W
1480,2013,747,CHS,72.0,L
1481,2013,747,IND,100.0,W
1482,2013,748,GTWN,74.0,W
1483,2013,748,XAV,52.0,L
1484,2013,749,HOU,76.0,L
1485,2013,749,STAN,86.0,W
1486,2013,750,CIT,60.0,L
1487,2013,750,TENN,86.0,W
1488,2013,752,MASS,73.0,W
1489,2013,752,SBON,68.0,L
1490,2013,753,GRAM,71.0,L
1491,2013,753,MARQ,114.0,W
1492,2013,754,FIU,57.0,L
1493,2013,754,GTWN,92.0,W
1494,2013,755,DET,79.0,L
1495,2013,755,NCST,82.0,W
1496,2013,757,SCUS,65.0,L
1497,2013,757,TENN,74.0,W
1498,2013,758,L-IL,74.0,L
1499,2013,758,WICH,88.0,W
1500,2013,759,ORST,98.0,W
1501,2013,759,UMES,66.0,L
1502,2013,760,CSB,56.0,L
1503,2013,760,WSU,62.0,W
1504,2013,761,UK,74.0,W
1505,2013,761,WIS,73.0,L
1506,2013,762,BUCK,90.0,W
1507,2013,762,PSU,80.0,L
1508,2013,763,BAY,72.0,L
1509,2013,763,ISU,87.0,W
1510,2013,764,GTWN,60.0,L
1511,2013,764,SJU,82.0,W
1512,2013,765,CREI,84.0,W
1513,2013,765,DEP,62.0,L
1514,2013,766,DEP,62.0,L
1515,2013,766,VILL,87.0,W
1516,2013,767,PROV,50.0,W
1517,2013,767,URI,49.0,L
1518,2013,768,CREI,69.0,L
1519,2013,768,XAV,75.0,W
1520,2013,769,OKST,92.0,W
1521,2013,769,RMU,66.0,L
1522,2013,770,STAN,80.0,W
1523,2013,770,WSU,48.0,L
1524,2013,771,ARPB,61.0,L
1525,2013,771,SMU,87.0,W
1526,2013,772,COR,60.0,L
1527,2013,772,SYR,82.0,W
1528,2013,774,MASS,80.0,W
1529,2013,774,NIU,54.0,L
1530,2013,775,MARQ,56.0,L
1531,2013,775,VILL,73.0,W
1532,2013,776,PROV,67.0,W
1533,2013,776,VAN,60.0,L
1534,2013,777,CAL,69.0,L
1535,2013,777,STAN,80.0,W
1536,2013,778,RICE,65.0,L
1537,2013,778,TXAM,68.0,W
1538,2013,779,DUKE,78.0,W
1539,2013,779,FSU,56.0,L
1540,2013,780,ALA,75.0,W
1541,2013,780,GAST,58.0,L
1542,2013,781,IOWA,89.0,W
1543,2013,781,UTEP,53.0,L
1544,2013,782,LOU,83.0,W
1545,2013,782,RUTG,76.0,L
1546,2013,783,ORE,76.0,L
1547,2013,783,WASH,80.0,W
1548,2013,784,ARK,72.0,W
1549,2013,784,USA,60.0,L
1550,2013,785,BAY,87.0,W
1551,2013,785,KSU,73.0,L
1552,2013,786,MD,60.0,L
1553,2013,786,OSU,76.0,W
1554,2013,787,BUT,67.0,L
1555,2013,787,OKST,69.0,W
1556,2013,788,CAMP,66.0,L
1557,2013,788,NCST,81.0,W
1558,2013,789,FRES,54.0,L
1559,2013,789,PITT,75.0,W
1560,2013,790,SMU,62.0,W
1561,2013,790,WYO,54.0,L
1562,2013,791,MD,56.0,L
1563,2013,791,NCST,65.0,W
1564,2013,792,MIA,55.0,L
1565,2013,792,NCST,56.0,W
1566,2013,793,COPP,45.0,L
1567,2013,793,MICH,87.0,W
1568,2013,794,ALA,59.0,W
1569,2013,794,CHSO,45.0,L
1570,2013,795,CHSO,59.0,L
1571,2013,795,FSU,67.0,W
1572,2013,796,IOWA,94.0,W
1573,2013,796,MINN,73.0,L
1574,2013,797,UK,78.0,W
1575,2013,797,WICH,76.0,L
1576,2013,798,PRE,48.0,L
1577,2013,798,WAKE,69.0,W
1578,2013,799,ISU,81.0,L
1579,2013,799,KU,92.0,W
1580,2013,800,FSU,101.0,W
1581,2013,800,GTWN,90.0,L
1582,2013,801,GW,73.0,W
1583,2013,801,UGA,55.0,L
1584,2013,802,AMCC,50.0,L
1585,2013,802,ISU,80.0,W
1586,2013,803,MINN,68.0,W
1587,2013,803,PSU,65.0,L
1588,2013,804,LSU,86.0,W
1589,2013,804,UAB,63.0,L
1590,2013,805,MIZZ,75.0,L
