,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count,game_count
459,2014,IDHO,4698.107142857143,76.35714285714286,0.17258660761606676,7.428571428571429,0.39285714285714285,1.9757142857142858,0.08333333333333333,11,28.0
460,2014,IDST,5473.214285714285,63.642857142857146,0.16943589108251547,-3.75,0.17857142857142858,2.164642857142857,6.095238095238095,5,28.0
461,2014,ILL,4747.454545454545,69.12121212121212,0.16729763011892218,-0.696969696969697,0.5757575757575758,2.1975757575757573,-2.8076923076923075,19,33.0
462,2014,ILST,5151.5,67.23529411764706,0.16849381703915606,4.911764705882353,0.6176470588235294,1.9141176470588235,-2.4583333333333335,21,34.0
463,2014,IND,4806.85294117647,77.44117647058823,0.1796709382300239,6.205882352941177,0.5882352941176471,1.9291176470588227,-5.448275862068965,20,34.0
464,2014,INST,4980.266666666666,66.06666666666666,0.19121148299045462,-0.36666666666666664,0.4666666666666667,1.8253333333333335,1.6470588235294117,14,30.0
465,2014,IONA,5185.228571428572,79.48571428571428,0.20349129084793932,14.2,0.7428571428571429,2.163142857142857,-4.583333333333333,26,35.0
466,2014,IOWA,5228.117647058823,69.76470588235294,0.20197692303564696,1.8823529411764706,0.6470588235294118,1.9988235294117649,-5.785714285714286,22,34.0
467,2014,IPFW,4761.428571428572,68.78571428571429,0.2035808580680883,2.0714285714285716,0.4642857142857143,1.8346428571428572,-1.4285714285714286,13,28.0
468,2014,ISU,5297.235294117647,77.79411764705883,0.204611148516189,10.264705882352942,0.7352941176470589,1.7129411764705882,-7.925925925925926,25,34.0
469,2014,IUPU,5286.870967741936,60.74193548387097,0.18428073495650624,-4.419354838709677,0.3225806451612903,1.7548387096774196,5.9,10,31.0
471,2014,JAC,5588.0,63.206896551724135,0.1538855123186617,-9.862068965517242,0.2413793103448276,2.157586206896552,7.947368421052632,7,29.0
472,2014,JKST,4843.8125,60.65625,0.16614499881073738,-5.8125,0.34375,2.0118749999999994,6.631578947368421,11,32.0
473,2014,JMU,4825.484848484848,67.18181818181819,0.18870817976493098,-1.9696969696969697,0.5757575757575758,1.9090909090909087,6.823529411764706,19,33.0
474,2014,JOES,4949.1612903225805,61.67741935483871,0.20589748517759068,-5.774193548387097,0.41935483870967744,2.3606451612903228,1.4,13,31.0
475,2014,JVST,5128.724137931034,61.03448275862069,0.19050221130191422,-8.068965517241379,0.3448275862068966,2.3296551724137937,9.444444444444445,10,29.0
476,2014,KENN,4981.9,61.833333333333336,0.1688960771005049,-5.266666666666667,0.26666666666666666,2.2896666666666667,12.526315789473685,8,30.0
477,2014,KENT,5036.294117647059,66.20588235294117,0.16016118857218498,2.588235294117647,0.6470588235294118,2.036764705882353,-4.476190476190476,22,34.0
478,2014,KSU,5041.46875,63.0,0.20569467069305705,-4.46875,0.46875,1.973125,-0.19230769230769232,15,32.0
479,2014,KU,4988.916666666667,71.13888888888889,0.1823111090616022,5.583333333333333,0.75,1.8777777777777773,-6.88,27,36.0
480,2014,L-IL,4777.171428571429,62.142857142857146,0.21154306612287438,-1.2571428571428571,0.6285714285714286,1.9094285714285717,0.45,22,35.0
481,2014,L-MD,4647.666666666667,58.8,0.16225635471326824,-9.5,0.36666666666666664,2.179666666666667,7.583333333333333,11,30.0
482,2014,LAF,4851.96875,72.96875,0.21231394573149565,2.09375,0.59375,2.0050000000000003,1.3846153846153846,19,32.0
483,2014,LAM,4578.2692307692305,68.26923076923077,0.17554241534924725,-3.269230769230769,0.4230769230769231,2.0838461538461535,8.933333333333334,11,26.0
484,2014,LAS,4758.121212121212,63.21212121212121,0.19038640563356166,-4.090909090909091,0.5151515151515151,2.386363636363636,-0.6111111111111112,17,33.0
485,2014,LBSU,4983.1612903225805,65.58064516129032,0.16878171418102805,2.064516129032258,0.45161290322580644,2.0593548387096776,5.3,14,31.0
486,2014,LEH,4974.620689655172,66.96551724137932,0.20394068366015985,-0.20689655172413793,0.5172413793103449,1.914137931034483,0.125,15,29.0
487,2014,LIB,4868.642857142857,61.607142857142854,0.16450460458951174,-6.0,0.14285714285714285,1.67,9.68421052631579,4,28.0
488,2014,LIP,5415.25,70.60714285714286,0.19056081011583753,-3.5,0.39285714285714285,2.001785714285714,6.888888888888889,11,28.0
489,2014,LIU,4990.166666666667,67.4,0.1716935682023319,-2.6333333333333333,0.4,1.719333333333333,4.8,12,30.0
490,2014,LMU,4422.4,61.6,0.19644778388821788,-9.833333333333334,0.23333333333333334,2.3286666666666664,7.521739130434782,7,30.0
491,2014,LONG,4859.09375,66.4375,0.17036153757876832,-1.78125,0.28125,2.37125,6.882352941176471,9,32.0
492,2014,LOU,5013.972222222223,68.97222222222223,0.1657035094113963,6.805555555555555,0.75,2.171666666666667,-6.24,27,36.0
493,2014,LSU,4753.181818181818,73.42424242424242,0.21275903842511423,8.06060606060606,0.6666666666666666,1.9321212121212124,-4.75,22,33.0
494,2014,LT,4357.657142857143,73.08571428571429,0.18773817729230474,6.428571428571429,0.7428571428571429,1.8954285714285715,-5.448275862068965,26,35.0
495,2014,M-OH,3958.8709677419356,66.19354838709677,0.1791206222872227,-1.4516129032258065,0.3870967741935484,1.8735483870967737,7.083333333333333,12,31.0
496,2014,MAN,5095.909090909091,69.6969696969697,0.1999555240915052,5.545454545454546,0.5757575757575758,1.989393939393939,-2.4761904761904763,19,33.0
497,2014,MARQ,4454.96875,65.09375,0.22785830176811944,-1.21875,0.40625,2.18,4.444444444444445,13,32.0
498,2014,MASS,4868.15625,69.375,0.1922908447368492,-1.71875,0.53125,1.8171875000000002,2.6363636363636362,17,32.0
499,2014,MASSL,4993.75,59.92857142857143,0.17760830809637337,-7.785714285714286,0.39285714285714285,1.9517857142857142,7.333333333333333,11,28.0
500,2014,MCNS,5013.777777777777,67.44444444444444,0.18107939259380765,0.0,0.4074074074074074,1.9837037037037033,2.625,11,27.0
501,2014,MD,4632.571428571428,69.05714285714286,0.1557703371833086,2.142857142857143,0.8,2.0439999999999996,-6.423076923076923,28,35.0
502,2014,ME,4907.3,60.4,0.21671631463638644,-9.833333333333334,0.1,1.8519999999999999,14.285714285714286,3,30.0
503,2014,MEM,4709.78125,67.34375,0.21271974997575732,4.0,0.5625,1.8206249999999995,-3.736842105263158,18,32.0
504,2014,MER,4550.666666666667,66.18181818181819,0.19933330762426765,1.2121212121212122,0.5151515151515151,1.9190909090909087,-2.0526315789473686,17,33.0
505,2014,MIA,5279.5,68.21052631578948,0.18832622551429457,3.973684210526316,0.6578947368421053,1.860263157894737,-4.0,25,38.0
506,2014,MICH,5257.967741935484,63.83870967741935,0.18384634115278406,-3.032258064516129,0.4838709677419355,1.9093548387096777,0.05,15,31.0
507,2014,MILW,5042.142857142857,65.14285714285714,0.19882146359333805,-7.75,0.42857142857142855,1.8560714285714286,0.8888888888888888,12,28.0
508,2014,MINN,4778.71875,73.125,0.20626821951835203,2.5625,0.53125,1.9274999999999998,-8.0,17,32.0
509,2014,MISS,4751.470588235294,72.79411764705883,0.1817561706617139,1.8823529411764706,0.6176470588235294,2.1120588235294124,-5.6,21,34.0
510,2014,MIZZ,5297.806451612903,60.03225806451613,0.17779248364732403,-6.516129032258065,0.25806451612903225,1.9225806451612895,11.210526315789474,8,31.0
511,2014,MONM,4285.30303030303,64.66666666666667,0.17635068439871351,-2.8484848484848486,0.5454545454545454,1.8560606060606057,-0.631578947368421,18,33.0
512,2014,MONT,4866.645161290323,70.51612903225806,0.19686429292589427,-3.064516129032258,0.5806451612903226,2.1454838709677415,-4.0,18,31.0
513,2014,MORE,5069.53125,69.0625,0.20123240353748864,2.75,0.46875,1.8578124999999996,-4.105263157894737,15,32.0
514,2014,MORG,4188.580645161291,61.225806451612904,0.1644672343425,-7.064516129032258,0.22580645161290322,2.2574193548387087,9.5625,7,31.0
515,2014,MOSU,5164.689655172414,58.89655172413793,0.18671597174573545,-7.0344827586206895,0.3103448275862069,2.1496551724137927,7.5,9,29.0
516,2014,MRSH,5217.0,65.33333333333333,0.18675730619352796,-4.9,0.3,1.815,7.529411764705882,9,30.0
517,2014,MRST,5047.34375,61.15625,0.17270724016285516,-9.0625,0.21875,2.6859375000000005,5.538461538461538,7,32.0
518,2014,MSM,4459.966666666666,63.1,0.18068870899028866,-2.2,0.5,1.8996666666666668,7.9375,15,30.0
519,2014,MSST,5331.129032258064,61.87096774193548,0.1402389144548528,-4.064516129032258,0.3870967741935484,1.9932258064516128,1.1875,12,31.0
520,2014,MSU,4827.615384615385,71.1025641025641,0.2300190824008715,3.9743589743589745,0.6923076923076923,1.952564102564102,-8.105263157894736,27,39.0
521,2014,MTST,4874.241379310345,63.37931034482759,0.17966332721207826,-3.4827586206896552,0.20689655172413793,2.252068965517241,9.157894736842104,6,29.0
522,2014,MTU,4997.457142857143,63.08571428571429,0.17290654632099958,-1.6285714285714286,0.5142857142857142,1.7820000000000003,0.631578947368421,18,35.0
523,2014,MURR,5144.424242424242,77.96969696969697,0.19613431792510722,13.545454545454545,0.8181818181818182,2.0757575757575757,-7.277777777777778,27,33.0
524,2014,MVSU,4559.84375,63.90625,0.16504011343271188,-10.96875,0.1875,1.9515625000000005,20.357142857142858,6,32.0
525,2014,NAU,4941.72972972973,68.51351351351352,0.17878329324049375,1.4594594594594594,0.5945945945945946,2.1008108108108114,-1.3636363636363635,22,37.0
526,2014,NAVY,5595.0,60.806451612903224,0.2175540914224788,-1.4838709677419355,0.3870967741935484,2.0425806451612902,14.0,12,31.0
527,2014,NCAT,5189.366666666667,57.833333333333336,0.16232098017344138,-6.3,0.23333333333333334,2.109666666666667,12.8125,7,30.0
528,2014,NCCU,4576.066666666667,64.86666666666666,0.1942510942874894,5.9,0.7333333333333333,1.931666666666667,-9.166666666666666,22,30.0
529,2014,NCST,4749.5,70.13888888888889,0.16425596399147283,5.916666666666667,0.6111111111111112,2.0130555555555554,-3.888888888888889,22,36.0
530,2014,ND,4669.631578947368,77.97368421052632,0.19429242422751805,12.947368421052632,0.8421052631578947,1.7321052631578946,-7.6923076923076925,32,38.0
531,2014,NDSU,4944.903225806452,64.3225806451613,0.14419131114703745,-0.3870967741935484,0.6774193548387096,2.304193548387097,-1.0666666666666667,21,31.0
532,2014,NE,5373.885714285714,68.48571428571428,0.21034720512792487,2.7142857142857144,0.6571428571428571,1.93,-2.1666666666666665,23,35.0
533,2014,NEB,4772.451612903225,61.45161290322581,0.16738703239540875,-4.903225806451613,0.41935483870967744,2.4641935483870965,-0.5384615384615384,13,31.0
534,2014,NEOM,4748.642857142857,76.14285714285714,0.15494249171684985,3.642857142857143,0.39285714285714285,2.001428571428572,1.7857142857142858,11,28.0
535,2014,NEV,4983.758620689655,59.44827586206897,0.15381292389628398,-6.586206896551724,0.2413793103448276,1.7634482758620693,5.928571428571429,7,29.0
536,2014,NIAG,4391.3,64.26666666666667,0.17183006590790845,-1.8666666666666667,0.26666666666666666,2.0136666666666665,10.384615384615385,8,30.0
537,2014,NICH,4255.0,63.15384615384615,0.19671152666746144,-5.8076923076923075,0.2692307692307692,1.9442307692307694,14.0,7,26.0
538,2014,NIU,5219.620689655172,65.0,0.15070327394992503,-1.5862068965517242,0.4482758620689655,1.8748275862068964,-0.6666666666666666,13,29.0
539,2014,NJIT,4363.689655172414,69.44827586206897,0.20148290200191935,0.9310344827586207,0.5862068965517241,2.0051724137931033,-2.7777777777777777,17,29.0
540,2014,NKU,5004.678571428572,68.28571428571429,0.1746350454480812,0.2857142857142857,0.39285714285714285,1.995357142857143,7.5,11,28.0
541,2014,NMSU,4738.15625,67.59375,0.1725635600750133,-0.09375,0.65625,1.7009374999999998,-6.428571428571429,21,32.0
542,2014,NORF,5061.59375,69.25,0.1873013857006008,1.0,0.5625,2.4250000000000003,2.0,18,32.0
543,2014,NW,5469.21875,63.46875,0.22390585063691976,-1.1875,0.46875,1.9856250000000002,1.7,15,32.0
544,2014,NWST,4913.428571428572,83.64285714285714,0.18393709552580034,7.892857142857143,0.5357142857142857,2.395,8.714285714285714,15,28.0
545,2014,OAK,4861.354838709677,73.64516129032258,0.20337546446627475,3.5161290322580645,0.45161290322580644,1.994516129032258,-5.076923076923077,14,31.0
546,2014,ODU,4646.714285714285,64.94285714285714,0.20669351062758687,1.9142857142857144,0.7714285714285715,2.2517142857142853,-6.647058823529412,27,35.0
547,2014,OHIO,5210.6,67.6,0.16782076808979582,-3.6666666666666665,0.3333333333333333,2.1523333333333334,3.4,10,30.0
548,2014,OKLA,5265.285714285715,71.45714285714286,0.17046415181418714,3.142857142857143,0.6857142857142857,1.891428571428571,-13.0,24,35.0
549,2014,OKST,5062.612903225807,66.74193548387096,0.16893760537815486,2.6774193548387095,0.5483870967741935,1.9916129032258065,-5.466666666666667,17,31.0
550,2014,ORE,4366.0,74.82857142857142,0.18362756787438214,6.771428571428571,0.7142857142857143,2.103714285714286,-4.2631578947368425,25,35.0
551,2014,ORST,5049.633333333333,60.03333333333333,0.19597556643130645,-7.533333333333333,0.5333333333333333,1.9776666666666665,-0.4666666666666667,16,30.0
552,2014,ORU,5408.9375,68.40625,0.15310206032997753,-1.125,0.53125,2.3909375000000006,3.8,17,32.0
553,2014,OSU,4911.4,75.28571428571429,0.20016255133518163,11.571428571428571,0.6857142857142857,2.095142857142857,-12.5,24,35.0
554,2014,PAC,5126.392857142857,63.0,0.17761181857093802,-6.857142857142857,0.32142857142857145,1.8839285714285718,7.0,9,28.0
555,2014,PEAY,5353.75,64.03571428571429,0.1842941829961329,-11.5,0.21428571428571427,2.047142857142857,7.642857142857143,6,28.0
556,2014,PENN,4931.928571428572,60.25,0.1952369533789873,-5.678571428571429,0.32142857142857145,1.9921428571428568,14.333333333333334,9,28.0
557,2014,PEPP,4668.290322580645,62.70967741935484,0.20854072946383903,0.6451612903225806,0.5483870967741935,1.9564516129032254,1.4666666666666666,17,31.0
558,2014,PITT,4828.363636363636,66.60606060606061,0.24623975754315566,-0.15151515151515152,0.5454545454545454,1.871212121212121,0.1111111111111111,18,33.0
559,2014,PORT,5220.419354838709,69.58064516129032,0.21061416359842855,-1.2580645161290323,0.4838709677419355,2.036451612903226,-2.375,15,31.0
560,2014,PRE,5066.892857142857,59.5,0.17163247592987205,-9.928571428571429,0.21428571428571427,2.278928571428571,12.0,6,28.0
561,2014,PRIN,4827.6551724137935,67.93103448275862,0.1875189390617659,3.6206896551724137,0.5172413793103449,1.8037931034482757,4.333333333333333,15,29.0
562,2014,PROV,4935.588235294118,69.70588235294117,0.198284498174765,4.588235294117647,0.6470588235294118,2.361176470588236,2.9166666666666665,22,34.0
563,2014,PRST,4623.037037037037,70.55555555555556,0.17735260511721782,1.6296296296296295,0.48148148148148145,1.9192592592592594,2.0714285714285716,13,27.0
564,2014,PSU,5006.558823529412,66.8529411764706,0.14927685845984878,0.14705882352941177,0.5294117647058824,2.4711764705882353,1.0,18,34.0
565,2014,PUR,5118.235294117647,69.79411764705883,0.2130983412665259,5.382352941176471,0.6176470588235294,1.752058823529412,-1.5,21,34.0
566,2014,PV,4948.09375,67.09375,0.1622296422903217,0.25,0.4375,2.1406249999999996,10.083333333333334,14,32.0
567,2014,QUIN,4450.5,69.73333333333333,0.19551894693905564,1.8333333333333333,0.5,2.3163333333333336,0.5,15,30.0
568,2014,RAD,5034.419354838709,70.2258064516129,0.17664221094510968,3.774193548387097,0.6129032258064516,2.0138709677419353,0.9166666666666666,19,31.0
569,2014,RICE,5085.379310344828,64.55172413793103,0.19414503927589663,-6.931034482758621,0.3448275862068966,2.27551724137931,-1.3846153846153846,10,29.0
570,2014,RICH,4850.885714285714,66.08571428571429,0.202486307660939,3.9714285714285715,0.6,1.8559999999999999,-5.833333333333333,21,35.0
571,2014,RID,5240.454545454545,65.24242424242425,0.18417384777470724,0.8484848484848485,0.6363636363636364,2.020909090909091,-2.142857142857143,21,33.0
572,2014,RMU,5079.4857142857145,68.97142857142858,0.17387656432773604,4.057142857142857,0.5714285714285714,2.1288571428571426,-0.8,20,35.0
573,2014,RUTG,5036.4375,59.3125,0.1807602592915476,-8.34375,0.3125,2.0671875,0.25,10,32.0
574,2014,SAC,4593.677419354839,70.03225806451613,0.19530927641532947,2.3870967741935485,0.6129032258064516,2.1683870967741936,-2.3333333333333335,19,31.0
575,2014,SAM,4565.8387096774195,68.45161290322581,0.18993067462914476,-2.5483870967741935,0.3870967741935484,1.8161290322580645,1.4166666666666667,12,31.0
576,2014,SAV,5468.0,55.724137931034484,0.16273972626828265,-10.586206896551724,0.2413793103448276,1.8548275862068964,8.333333333333334,7,29.0
577,2014,SBON,4642.935483870968,67.25806451612904,0.1824881876347963,2.193548387096774,0.5806451612903226,1.9561290322580642,-1.6,18,31.0
578,2014,SCAR,4584.0,64.625,0.1989519137123703,0.1875,0.5,1.9399999999999997,1.5454545454545454,16,32.0
579,2014,SCST,5615.645161290323,57.83870967741935,0.17898859010450227,-8.32258064516129,0.2903225806451613,2.0158064516129026,22.857142857142858,9,31.0
580,2014,SCU,4589.733333333334,62.666666666666664,0.18384986875896162,-3.8,0.4,2.2279999999999998,2.727272727272727,12,30.0
581,2014,SCUS,4926.78125,68.34375,0.19871750657667786,2.1875,0.625,2.3409375000000003,-5.333333333333333,20,32.0
582,2014,SDAK,4557.8387096774195,69.0,0.16545569789418188,-0.0967741935483871,0.4838709677419355,1.9190322580645158,3.6363636363636362,15,31.0
583,2014,SDST,5106.0,72.54545454545455,0.1656574523423209,5.545454545454546,0.6666666666666666,1.7333333333333332,-6.2,22,33.0
584,2014,SDSU,5017.285714285715,61.542857142857144,0.16492224602626004,-1.5142857142857142,0.7428571428571429,1.9482857142857146,-10.133333333333333,26,35.0
585,2014,SEA,4514.65625,61.46875,0.22060074746567862,-3.96875,0.5,2.230625,1.8333333333333333,16,32.0
586,2014,SELA,4728.548387096775,67.54838709677419,0.17924862014693052,-3.6774193548387095,0.25806451612903225,2.0990322580645158,6.230769230769231,8,31.0
587,2014,SEMO,4547.214285714285,68.10714285714286,0.17835320118398998,-2.25,0.39285714285714285,1.8375,0.375,11,28.0
588,2014,SF,4588.1612903225805,68.6774193548387,0.19937326446818684,1.7096774193548387,0.41935483870967744,1.9035483870967742,13.25,13,31.0
589,2014,SFA,5164.225806451613,78.03225806451613,0.22119015613862889,12.0,0.8387096774193549,1.9561290322580644,-5.333333333333333,26,31.0
590,2014,SFNY,4701.823529411765,68.47058823529412,0.17534278173751908,2.676470588235294,0.6470588235294118,2.1170588235294123,-9.0,22,34.0
591,2014,SFPA,5226.935483870968,63.193548387096776,0.1808969323945113,0.45161290322580644,0.4838709677419355,2.005161290322581,1.0,15,31.0
592,2014,SHSU,4828.451612903225,70.6774193548387,0.18755467551959953,9.161290322580646,0.7096774193548387,1.690967741935484,-3.4285714285714284,22,31.0
